,Model Year,Make,Model,Sold Price,Mileage,Base MSRP
428,2015,ford,door,15700.0,70251.0,0.0
429,2015,ford,door,3920.0,102700.0,0.0
430,2015,ford,door,8850.0,143818.0,0.0
431,2015,ford,door,3440.0,124542.0,0.0
432,2015,ford,door,3790.0,100893.0,0.0
433,2015,ford,door,3830.0,50593.0,0.0
434,2015,ford,door,10630.0,82899.0,0.0
435,2015,ford,door,3830.0,82534.0,0.0
436,2015,ford,door,6490.0,74754.0,0.0
437,2015,ford,door,9210.0,26911.0,0.0
438,2015,ford,door,9900.0,205796.0,0.0
439,2015,ford,door,13200.0,100820.0,0.0
440,2015,ford,door,6500.0,60015.0,0.0
441,2015,ford,door,19500.0,80354.0,0.0
442,2015,ford,door,20500.0,51441.0,0.0
443,2015,ford,door,26800.0,108998.0,0.0
444,2015,ford,door,6000.0,57345.0,0.0
445,2015,ford,door,20000.0,63445.0,0.0
446,2015,ford,door,4000.0,149319.0,0.0
447,2015,ford,door,5000.0,136307.0,0.0
448,2015,ford,door,4000.0,102590.0,0.0
449,2015,ford,door,29000.0,90855.0,0.0
450,2015,ford,door,7805.0,64495.0,0.0
451,2015,ford,door,33000.0,73849.0,0.0
452,2015,ford,door,16900.0,47866.0,0.0
453,2015,ford,door,3450.0,192108.0,0.0
454,2015,ford,door,11000.0,33717.0,0.0
455,2015,ford,door,11200.0,105027.0,0.0
456,2015,ford,door,7700.0,54198.0,0.0
457,2015,ford,door,5500.0,116539.0,0.0
458,2015,ford,door,15000.0,128505.0,0.0
459,2015,ford,door,30995.0,157057.0,0.0
460,2015,ford,door,22500.0,28801.0,0.0
461,2015,ford,door,5000.0,80612.0,0.0
462,2015,ford,door,7500.0,92165.0,0.0
463,2015,ford,door,6200.0,103960.0,0.0
464,2015,ford,door,5000.0,138516.0,0.0
465,2015,ford,door,30200.0,67052.0,0.0
466,2015,ford,door,10500.0,85549.0,0.0
467,2015,ford,door,22000.0,53507.0,0.0
468,2015,ford,door,15000.0,137004.0,0.0
469,2015,ford,door,15500.0,131106.0,0.0
470,2015,ford,door,2900.0,57340.0,0.0
471,2015,ford,door,31700.0,126708.0,0.0
472,2015,ford,door,26400.0,85197.0,0.0
473,2015,ford,door,12500.0,130388.0,0.0
474,2015,ford,door,4000.0,90740.0,0.0
475,2015,ford,door,21500.0,41293.0,0.0
476,2015,ford,door,4000.0,112810.0,0.0
477,2015,ford,door,29000.0,109137.0,0.0
478,2017,chevrolet,colorado,26502.0,24993.0,0.0
479,2017,chevrolet,colorado,20802.0,33791.0,0.0
480,2017,chevrolet,colorado,24802.0,14158.0,0.0
481,2017,chevrolet,colorado,23505.0,47357.0,0.0
482,2017,chevrolet,colorado,22500.0,65344.0,0.0
483,2018,ford,focus,13600.0,16971.0,0.0
484,2018,ford,focus,13800.0,23164.0,0.0
485,2018,ford,focus,8700.0,21405.0,0.0
486,2018,ford,focus,10900.0,52240.0,0.0
487,2018,ford,focus,11000.0,8884.0,0.0
488,2017,cadillac,door,23605.0,35598.0,0.0
489,2017,cadillac,door,25201.0,19011.0,0.0
490,2017,cadillac,door,24500.0,32418.0,0.0
491,2017,cadillac,door,47500.0,26562.0,0.0
492,2018,dodge,durango,23100.0,49496.0,0.0
493,2018,dodge,durango,48000.0,8047.0,0.0
494,2018,dodge,durango,31500.0,20907.0,0.0
495,2018,ford,escape,17000.0,34819.0,0.0
496,2018,ford,escape,13900.0,60715.0,0.0
497,2018,ford,escape,13500.0,21592.0,0.0
498,2018,ford,escape,12600.0,40375.0,0.0
499,2018,ford,escape,11300.0,42168.0,0.0
500,2018,ford,escape,12800.0,39364.0,0.0
501,2018,ford,escape,15500.0,18849.0,0.0
502,2018,ford,escape,10200.0,93350.0,0.0
503,2017,chevrolet,1500,34002.0,31923.0,0.0
504,2017,chevrolet,1500,26414.0,55222.0,0.0
505,2017,chevrolet,1500,24005.0,51293.0,0.0
506,2017,chevrolet,1500,32012.0,46091.0,0.0
507,2017,chevrolet,1500,28402.0,31234.0,0.0
508,2017,chevrolet,1500,35500.0,21268.0,0.0
509,2017,chevrolet,1500,29500.0,31029.0,0.0
510,2017,chevrolet,1500,25300.0,40878.0,0.0
511,2017,chevrolet,1500,28100.0,31141.0,0.0
512,2017,chevrolet,1500,27700.0,20784.0,0.0
513,2017,chevrolet,1500,18500.0,103955.0,0.0
514,2017,chevrolet,1500,23800.0,85697.0,0.0
515,2017,chevrolet,1500,31500.0,59965.0,0.0
516,2017,chevrolet,1500,34500.0,28739.0,0.0
517,2017,chevrolet,1500,25000.0,20847.0,0.0
518,2018,dodge,charger,25000.0,28307.0,0.0
519,2018,dodge,charger,22500.0,20575.0,0.0
520,2018,dodge,charger,22500.0,26026.0,0.0
521,2018,dodge,charger,23100.0,12265.0,0.0
522,2018,dodge,charger,24800.0,17946.0,0.0
523,2018,dodge,charger,23000.0,26996.0,0.0
524,2018,dodge,charger,23300.0,5359.0,0.0
525,2018,dodge,charger,28700.0,19636.0,0.0
526,2018,dodge,charger,21000.0,12554.0,0.0
527,2018,dodge,charger,36500.0,22036.0,0.0
528,2017,chrysler,pacifica,26500.0,18375.0,0.0
529,2017,ford,explorer,23500.0,57611.0,0.0
530,2017,ford,explorer,30700.0,51107.0,0.0
531,2017,ford,explorer,25100.0,25030.0,0.0
532,2017,ford,explorer,27000.0,3189.0,0.0
533,2017,ford,explorer,25000.0,34165.0,0.0
534,2017,ford,explorer,18800.0,76258.0,0.0
535,2017,ford,explorer,25000.0,32454.0,0.0
536,2017,ford,explorer,24300.0,31017.0,0.0
537,2017,ford,explorer,26400.0,51309.0,0.0
538,2017,ford,f-150,32100.0,24521.0,0.0
539,2017,ford,f-150,22809.0,50732.0,0.0
540,2017,ford,f-150,18712.0,67347.0,0.0
541,2017,ford,f-150,33001.0,35905.0,0.0
542,2017,ford,f-150,27102.0,34165.0,0.0
543,2017,ford,f-150,23911.0,25698.0,0.0
544,2017,ford,f-150,25503.0,18647.0,0.0
545,2017,ford,f-150,29502.0,14053.0,0.0
546,2017,ford,f-150,50500.0,24686.0,0.0
547,2017,ford,f-150,43500.0,80699.0,0.0
548,2017,ford,f-150,21500.0,76876.0,0.0
549,2017,ford,f-150,45000.0,57929.0,0.0
550,2017,ford,f-150,16500.0,137789.0,0.0
551,2017,ford,f-150,21000.0,32747.0,0.0
552,2017,ford,f-150,17200.0,91979.0,0.0
553,2017,ford,f-150,24000.0,50874.0,0.0
554,2017,ford,f-150,20500.0,70727.0,0.0
555,2017,ford,f-150,27000.0,55420.0,0.0
556,2018,chevrolet,3500,53000.0,16105.0,0.0
557,2017,dodge,caravan,11900.0,59537.0,0.0
558,2017,dodge,caravan,15000.0,48162.0,0.0
559,2017,dodge,caravan,14800.0,35991.0,0.0
560,2017,dodge,caravan,15500.0,27761.0,0.0
561,2017,dodge,caravan,9000.0,81992.0,0.0
562,2017,dodge,caravan,19200.0,32593.0,0.0
563,2017,dodge,caravan,11100.0,51469.0,0.0
564,2017,chrysler,van,25900.0,32224.0,0.0
565,2017,chrysler,300,19500.0,31311.0,0.0
566,2016,dodge,dart,6800.0,49033.0,0.0
567,2008,dodge,van,0.0,177948.0,0.0
568,2017,chevrolet,2500,31802.0,19845.0,0.0
569,2017,chevrolet,2500,18300.0,114344.0,0.0
570,2017,chevrolet,2500,19000.0,111635.0,0.0
571,2018,dodge,doors,7210.0,38910.0,0.0
572,2018,dodge,doors,6800.0,36767.0,0.0
573,2018,dodge,doors,6060.0,32504.0,0.0
574,2018,dodge,doors,6140.0,52966.0,0.0
575,2018,dodge,doors,6760.0,35461.0,0.0
576,2014,dodge,door,0.0,123660.0,0.0
577,2014,dodge,door,10500.0,74203.0,0.0
578,2014,dodge,door,8900.0,85639.0,0.0
579,2014,dodge,door,4200.0,144725.0,0.0
580,2014,dodge,door,18000.0,86125.0,0.0
581,2014,dodge,door,6000.0,122837.0,0.0
582,2014,dodge,door,1750.0,74975.0,0.0
583,2014,dodge,door,6000.0,117258.0,0.0
584,2014,dodge,door,4900.0,96922.0,0.0
585,2014,dodge,door,20800.0,72594.0,0.0
586,2014,dodge,door,3700.0,98699.0,0.0
587,2014,dodge,door,7500.0,40110.0,0.0
588,2015,cadillac,esv,33300.0,57932.0,0.0
589,2014,ford,cutaway,6700.0,204155.0,0.0
590,2014,ford,cutaway,8000.0,231769.0,0.0
591,2016,chevrolet,1500,20000.0,93493.0,0.0
592,2016,chevrolet,1500,24502.0,33624.0,0.0
593,2016,chevrolet,1500,21003.0,44116.0,0.0
594,2016,chevrolet,1500,21500.0,20270.0,0.0
595,2016,chevrolet,1500,17600.0,65336.0,0.0
596,2016,chevrolet,1500,18600.0,48974.0,0.0
597,2016,chevrolet,1500,19100.0,40011.0,0.0
598,2018,chrysler,doors,6440.0,20942.0,0.0
599,2016,ford,explorer,22300.0,62774.0,0.0
600,2016,ford,explorer,12000.0,42902.0,0.0
601,2016,ford,explorer,14000.0,110333.0,0.0
602,2011,chevrolet,door,31200.0,76326.0,0.0
603,2011,chevrolet,door,1800.0,47269.0,0.0
604,2011,chevrolet,door,25.0,105244.0,0.0
605,2011,chevrolet,door,4320.0,88359.0,0.0
606,2011,chevrolet,door,2300.0,88287.0,0.0
607,2011,chevrolet,door,4310.0,105486.0,0.0
608,2016,ford,el,22800.0,72885.0,0.0
609,2016,cadillac,door,19002.0,46467.0,0.0
610,2016,ford,edge,18500.0,33514.0,0.0
611,2016,ford,edge,22400.0,42925.0,0.0
612,2016,ford,edge,22500.0,37385.0,0.0
613,2016,ford,edge,18800.0,30765.0,0.0
614,2016,ford,edge,19500.0,56995.0,0.0
615,2016,ford,edge,14300.0,69428.0,0.0
616,2016,ford,edge,11200.0,109996.0,0.0
617,2016,bmw,series,39000.0,39917.0,0.0
618,2016,bmw,series,40000.0,31727.0,0.0
619,2016,bmw,series,39000.0,33110.0,0.0
620,2016,bmw,series,29700.0,24293.0,0.0
621,2016,ford,flex,21000.0,24157.0,0.0
622,2016,buick,door,20105.0,51393.0,0.0
623,2016,chevrolet,door,27305.0,28844.0,0.0
624,2016,chevrolet,door,25502.0,58303.0,0.0
625,2016,chevrolet,door,24502.0,33045.0,0.0
626,2016,chevrolet,door,32001.0,32058.0,0.0
627,2016,chevrolet,door,31009.0,33928.0,0.0
628,2016,chevrolet,door,31002.0,71809.0,0.0
629,2016,chevrolet,door,30851.0,43176.0,0.0
630,2016,chevrolet,door,8000.0,86541.0,0.0
631,2016,chevrolet,door,25900.0,32984.0,0.0
632,2016,chevrolet,door,35300.0,75506.0,0.0
633,2016,chevrolet,door,13500.0,39951.0,0.0
634,2016,chevrolet,door,25900.0,33588.0,0.0
635,2016,chevrolet,door,25800.0,10103.0,0.0
636,2016,chevrolet,door,17000.0,26474.0,0.0
637,2016,chevrolet,door,12800.0,40253.0,0.0
638,2016,chevrolet,door,24400.0,48705.0,0.0
639,2016,chevrolet,door,22500.0,66640.0,0.0
640,2016,chevrolet,door,19700.0,27593.0,0.0
641,2016,chevrolet,door,13400.0,86031.0,0.0
642,2016,chevrolet,door,9100.0,54655.0,0.0
643,2016,chevrolet,door,8600.0,57825.0,0.0
644,2016,chevrolet,door,22000.0,58856.0,0.0
645,2016,chevrolet,door,22700.0,90944.0,0.0
646,2009,chevrolet,van,3800.0,261648.0,0.0
647,2002,dodge,pk,1400.0,185460.0,0.0
648,2016,cadillac,srx,18402.0,26667.0,0.0
649,2000,chrysler,door,175.0,231240.0,0.0
650,2016,chevrolet,colorado,24503.0,18006.0,0.0
651,2016,chevrolet,colorado,15700.0,91248.0,0.0
652,2011,ford,door,17400.0,135077.0,0.0
653,2011,ford,door,5800.0,195908.0,0.0
654,2011,ford,door,4480.0,116480.0,0.0
655,2011,ford,cab,15700.0,309564.0,0.0
656,2017,ford,wagon,3740.0,90618.0,0.0
657,2017,ford,wagon,4410.0,209915.0,0.0
658,2017,ford,wagon,26100.0,58118.0,0.0
659,2001,dodge,pickup,5000.0,109360.0,0.0
660,2005,dodge,pickup,8600.0,219823.0,0.0
661,2020,chevrolet,vehicl,25.0,7232.0,0.0
662,2017,buick,encore,13200.0,60171.0,0.0
663,2005,chrysler,door,25.0,151815.0,0.0
664,2020,chevrolet,camaro,22500.0,13826.0,0.0
665,2020,chevrolet,trax,15500.0,16545.0,0.0
666,2020,chevrolet,trax,16300.0,18221.0,0.0
667,2020,chevrolet,trax,22000.0,179.0,0.0
668,2020,chevrolet,tahoe,45500.0,13303.0,0.0
669,2020,chevrolet,tahoe,45500.0,13679.0,0.0
670,2020,chevrolet,tahoe,45500.0,13885.0,0.0
671,2012,dodge,door,15500.0,66452.0,0.0
672,2012,dodge,door,8300.0,99015.0,0.0
673,2012,dodge,door,8600.0,165836.0,0.0
674,2012,dodge,door,7500.0,144220.0,0.0
675,2012,dodge,door,5800.0,130120.0,0.0
676,2012,dodge,door,29000.0,15927.0,0.0
677,2012,dodge,door,3000.0,149332.0,0.0
678,2012,dodge,door,25200.0,80899.0,0.0
679,2012,dodge,door,2300.0,123882.0,0.0
680,2012,dodge,door,7600.0,79544.0,0.0
681,2012,dodge,door,24000.0,88539.0,0.0
682,2012,dodge,door,18500.0,101017.0,0.0
683,2012,dodge,door,1900.0,157636.0,0.0
684,2011,dodge,door,15600.0,35275.0,0.0
685,2011,dodge,door,18200.0,162281.0,0.0
686,2013,chevrolet,door,10200.0,56479.0,0.0
687,2013,chevrolet,door,10300.0,167600.0,0.0
688,2013,chevrolet,door,4500.0,119981.0,0.0
689,2013,chevrolet,door,5100.0,96314.0,0.0
690,2013,chevrolet,door,4100.0,89152.0,0.0
691,2013,chevrolet,door,3000.0,120667.0,0.0
692,2013,chevrolet,door,10500.0,112267.0,0.0
693,2013,chevrolet,door,6700.0,139394.0,0.0
694,2013,chevrolet,door,14200.0,82543.0,0.0
695,2013,chevrolet,door,11400.0,91638.0,0.0
696,2013,chevrolet,door,3500.0,78198.0,0.0
697,2014,ford,van,5700.0,178703.0,0.0
698,2014,chevrolet,3500,10200.0,173469.0,0.0
699,2011,bmw,door,6200.0,80394.0,0.0
700,2018,chevrolet,2500,43500.0,57604.0,0.0
701,2018,chevrolet,2500,43500.0,56007.0,0.0
702,2018,chevrolet,2500,32100.0,55532.0,0.0
703,2018,chevrolet,2500,31600.0,57751.0,0.0
704,2016,dodge,van,4610.0,87229.0,0.0
705,2016,dodge,van,8200.0,79637.0,0.0
706,2016,dodge,van,5700.0,101906.0,0.0
707,2012,ford,door,3450.0,90711.0,0.0
708,2012,ford,door,12800.0,131101.0,0.0
709,2012,ford,door,2700.0,98470.0,0.0
710,2012,ford,door,3200.0,111532.0,0.0
711,2012,ford,door,9000.0,149346.0,0.0
712,2012,ford,door,11975.0,122014.0,0.0
713,2012,ford,door,6000.0,180471.0,0.0
714,2012,ford,door,8300.0,138328.0,0.0
715,2012,ford,door,7000.0,149712.0,0.0
716,2012,ford,door,7500.0,186713.0,0.0
717,2012,ford,door,4100.0,100264.0,0.0
718,2012,ford,door,1750.0,181316.0,0.0
719,2012,ford,door,1350.0,163334.0,0.0
720,2012,ford,door,13500.0,104559.0,0.0
721,2012,ford,door,2100.0,101848.0,0.0
722,2012,ford,door,19000.0,189776.0,0.0
723,2012,ford,door,22000.0,151641.0,0.0
724,2012,ford,door,2800.0,173601.0,0.0
725,2012,ford,door,21700.0,114500.0,0.0
726,2012,ford,door,11200.0,67140.0,0.0
727,2012,ford,door,2580.0,102705.0,0.0
728,2012,ford,door,2500.0,98620.0,0.0
729,2012,ford,door,13388.0,113821.0,0.0
730,2012,ford,door,1725.0,158781.0,0.0
731,2012,ford,door,800.0,129659.0,0.0
732,2012,ford,door,1200.0,167376.0,0.0
733,2012,ford,door,15800.0,82564.0,0.0
734,2012,ford,door,21500.0,11990.0,0.0
735,2012,ford,door,825.0,78072.0,0.0
736,2018,chevrolet,suburban,38500.0,11135.0,0.0
737,2018,chevrolet,suburban,35300.0,51347.0,0.0
738,2018,chevrolet,suburban,29800.0,48427.0,0.0
739,2018,chevrolet,suburban,29800.0,48807.0,0.0
740,2018,chevrolet,suburban,29500.0,52618.0,0.0
741,2018,chevrolet,suburban,30300.0,46494.0,0.0
742,2016,ford,mpv,6810.0,66781.0,0.0
743,2016,ford,mpv,4450.0,32486.0,0.0
744,2016,ford,mpv,7040.0,33291.0,0.0
745,2016,ford,mpv,4880.0,36876.0,0.0
746,2011,ford,cargo,2900.0,190994.0,0.0
747,2018,chevrolet,equinox,16500.0,18020.0,0.0
748,2018,chevrolet,equinox,11400.0,78956.0,0.0
749,2018,chevrolet,equinox,11400.0,88564.0,0.0
750,2016,dodge,mpv,4240.0,83262.0,0.0
751,2008,ford,pickup,26500.0,62015.0,0.0
752,2005,ford,chassis,4700.0,225236.0,0.0
753,2006,dodge,pickup,14500.0,111782.0,0.0
754,2003,ford,van,900.0,142027.0,0.0
755,2011,ford,drw,19500.0,76897.0,0.0
756,2019,chevrolet,malibu,17100.0,15780.0,0.0
757,2019,chevrolet,malibu,13700.0,47282.0,0.0
758,2019,chevrolet,malibu,15900.0,22026.0,0.0
759,2019,ford,fiesta,10300.0,18937.0,0.0
760,2019,ford,fiesta,10300.0,19956.0,0.0
761,2019,ford,fiesta,10300.0,22881.0,0.0
762,2019,ford,fiesta,11500.0,10134.0,0.0
763,2019,ford,fiesta,9700.0,26821.0,0.0
764,2019,ford,fiesta,9100.0,52355.0,0.0
765,2019,ford,fiesta,9400.0,32473.0,0.0
766,2019,ford,fiesta,9400.0,29986.0,0.0
767,2019,ford,fiesta,9300.0,32305.0,0.0
768,2019,chevrolet,van,22600.0,9706.0,0.0
769,2019,chevrolet,van,22700.0,6075.0,0.0
770,2019,chevrolet,van,22600.0,13485.0,0.0
771,2019,chevrolet,van,22400.0,15524.0,0.0
772,2019,chevrolet,van,22700.0,8996.0,0.0
773,2019,chevrolet,van,21800.0,23759.0,0.0
774,2019,chevrolet,van,22500.0,8150.0,0.0
775,2019,chevrolet,van,22600.0,6159.0,0.0
776,2019,chevrolet,van,22600.0,5938.0,0.0
777,2019,chevrolet,van,22500.0,9019.0,0.0
778,2016,ford,doors,10480.0,57289.0,0.0
779,2016,ford,doors,19990.0,23796.0,0.0
780,2016,ford,doors,30999.0,6249.0,0.0
781,2016,ford,doors,27999.0,10700.0,0.0
782,2016,ford,doors,29795.0,7275.0,0.0
783,2016,ford,doors,13995.0,105115.0,0.0
784,2016,ford,doors,24549.0,44941.0,0.0
785,2016,ford,doors,18500.0,45814.0,0.0
786,2016,ford,doors,24970.0,49882.0,0.0
787,2016,ford,doors,28990.0,15825.0,0.0
788,2016,ford,doors,46999.0,16956.0,0.0
789,2016,ford,doors,30800.0,16771.0,0.0
790,2016,ford,doors,17900.0,27940.0,0.0
791,2016,ford,doors,33995.0,27369.0,0.0
792,2019,dodge,challenger,67000.0,10944.0,0.0
793,2019,dodge,challenger,21600.0,23783.0,0.0
794,2019,dodge,challenger,22100.0,9445.0,0.0
795,2019,dodge,challenger,21800.0,6530.0,0.0
796,2019,dodge,challenger,18900.0,27957.0,0.0
797,2019,dodge,challenger,17500.0,26370.0,0.0
798,2019,dodge,challenger,20700.0,18313.0,0.0
799,2019,dodge,challenger,20300.0,19506.0,0.0
800,2019,dodge,challenger,22000.0,11280.0,0.0
801,2019,dodge,challenger,23800.0,26443.0,0.0
802,2019,dodge,challenger,22500.0,5000.0,0.0
803,2019,dodge,challenger,18800.0,26474.0,0.0
804,2019,dodge,challenger,20300.0,17154.0,0.0
805,2019,dodge,challenger,19500.0,13457.0,0.0
806,2019,dodge,challenger,20500.0,13520.0,0.0
807,2019,dodge,challenger,22700.0,26428.0,0.0
808,2019,dodge,challenger,19300.0,15446.0,0.0
809,2019,dodge,challenger,20300.0,16679.0,0.0
810,2019,dodge,challenger,19300.0,17870.0,0.0
811,2019,dodge,challenger,18300.0,13906.0,0.0
812,2019,dodge,challenger,18500.0,27019.0,0.0
813,2019,dodge,challenger,23300.0,30279.0,0.0
814,2019,dodge,challenger,23500.0,25825.0,0.0
815,2019,dodge,challenger,21800.0,30585.0,0.0
816,2019,dodge,challenger,23500.0,28689.0,0.0
817,2019,dodge,challenger,20900.0,23143.0,0.0
818,2019,dodge,challenger,20100.0,17340.0,0.0
819,2019,chevrolet,impala,18900.0,27601.0,0.0
820,2019,chevrolet,impala,18300.0,25809.0,0.0
821,2019,chevrolet,impala,13700.0,14939.0,0.0
822,2019,chevrolet,impala,15200.0,32248.0,0.0
823,2019,chevrolet,impala,15000.0,36165.0,0.0
824,2019,chevrolet,impala,15500.0,29922.0,0.0
825,2019,chevrolet,impala,15700.0,26848.0,0.0
826,2019,chevrolet,impala,14800.0,41163.0,0.0
827,2019,chevrolet,impala,18300.0,34538.0,0.0
828,2019,ford,doors,12560.0,15958.0,0.0
829,2019,ford,doors,7340.0,15854.0,0.0
830,2019,ford,doors,7400.0,16482.0,0.0
831,2019,dodge,durango,33000.0,32251.0,0.0
832,2019,dodge,durango,31700.0,26549.0,0.0
833,2019,dodge,durango,28800.0,19235.0,0.0
834,2019,dodge,durango,29300.0,41198.0,0.0
835,2019,dodge,durango,31000.0,26353.0,0.0
836,2019,dodge,durango,32400.0,28280.0,0.0
837,2019,dodge,durango,30000.0,29086.0,0.0
838,2019,dodge,durango,26500.0,28551.0,0.0
839,2019,dodge,durango,24000.0,30161.0,0.0
840,2019,dodge,durango,24500.0,25780.0,0.0
841,2019,dodge,durango,24500.0,25032.0,0.0
842,2019,dodge,durango,24000.0,30630.0,0.0
843,2019,dodge,durango,24000.0,30408.0,0.0
844,2019,dodge,durango,23500.0,35443.0,0.0
845,2019,dodge,durango,25900.0,32724.0,0.0
846,2019,dodge,durango,28400.0,14355.0,0.0
847,2019,dodge,durango,25800.0,30092.0,0.0
848,2019,dodge,durango,26900.0,16397.0,0.0
849,2019,dodge,durango,34000.0,19695.0,0.0
850,2019,dodge,durango,27500.0,23987.0,0.0
851,2019,dodge,durango,26900.0,17160.0,0.0
852,2019,dodge,durango,27100.0,26929.0,0.0
853,2019,dodge,durango,27200.0,25815.0,0.0
854,2019,dodge,durango,28500.0,17896.0,0.0
855,2019,dodge,durango,33000.0,15655.0,0.0
856,2019,dodge,durango,30700.0,26503.0,0.0
857,2019,dodge,durango,28500.0,15275.0,0.0
858,2019,dodge,durango,34100.0,17909.0,0.0
859,2019,dodge,durango,33800.0,15003.0,0.0
860,2019,dodge,durango,29600.0,20034.0,0.0
861,2019,dodge,durango,32000.0,26090.0,0.0
862,2019,dodge,durango,32000.0,25456.0,0.0
863,2019,dodge,durango,32000.0,22863.0,0.0
864,2019,dodge,durango,26800.0,21309.0,0.0
865,2019,dodge,durango,33500.0,8605.0,0.0
866,2019,dodge,durango,26800.0,22272.0,0.0
867,2019,dodge,durango,33000.0,10930.0,0.0
868,2019,dodge,durango,33000.0,10631.0,0.0
869,2019,dodge,durango,33000.0,13960.0,0.0
870,2019,dodge,durango,33000.0,20800.0,0.0
871,2019,dodge,durango,33000.0,8873.0,0.0
872,2019,dodge,durango,32500.0,15502.0,0.0
873,2019,dodge,durango,33000.0,9669.0,0.0
874,2019,dodge,durango,33000.0,14117.0,0.0
875,2019,dodge,durango,33000.0,7247.0,0.0
876,2019,dodge,durango,33500.0,9023.0,0.0
877,2019,dodge,durango,54500.0,3966.0,0.0
878,2019,dodge,durango,25000.0,36127.0,0.0
879,2019,dodge,durango,23800.0,36750.0,0.0
880,2019,dodge,durango,22700.0,49575.0,0.0
881,2019,dodge,durango,25500.0,32474.0,0.0
882,2019,dodge,durango,22800.0,36203.0,0.0
883,2019,dodge,durango,25700.0,31447.0,0.0
884,2019,dodge,durango,29500.0,14656.0,0.0
885,2019,dodge,durango,26300.0,26462.0,0.0
886,2017,ford,cab,11760.0,30553.0,0.0
887,2007,dodge,door,25.0,160528.0,0.0
888,2007,dodge,door,2320.0,112182.0,0.0
889,2000,ford,door,0.0,124969.0,0.0
890,2017,hyundai,door,8200.0,56690.0,0.0
891,2013,kia,door,3000.0,97142.0,0.0
892,2019,jeep,mpv,6530.0,10185.0,0.0
893,2019,jeep,mpv,4400.0,17911.0,0.0
894,2019,jeep,mpv,10900.0,13273.0,0.0
895,2019,jeep,mpv,10900.0,14195.0,0.0
896,2019,jeep,mpv,6330.0,43965.0,0.0
897,2019,jeep,mpv,6930.0,47798.0,0.0
898,2019,jeep,mpv,11380.0,12038.0,0.0
899,2019,jeep,mpv,5800.0,30546.0,0.0
900,2019,jeep,mpv,11000.0,8930.0,0.0
901,2019,jeep,mpv,4950.0,46985.0,0.0
902,2019,jeep,mpv,11200.0,8395.0,0.0
903,2019,jeep,mpv,11200.0,12905.0,0.0
904,2019,jeep,mpv,8610.0,22123.0,0.0
905,2019,jeep,mpv,11100.0,11229.0,0.0
906,2019,jeep,mpv,10910.0,12253.0,0.0
907,2019,jeep,mpv,11100.0,11449.0,0.0
908,2019,jeep,mpv,11030.0,10861.0,0.0
909,2009,mazda,door,0.0,117541.0,0.0
910,2019,kia,soul,12700.0,23514.0,0.0
911,2017,kia,sorento,13800.0,86959.0,0.0
912,2017,kia,sorento,14000.0,53424.0,0.0
913,2017,kia,sorento,15500.0,37668.0,0.0
914,2017,kia,sorento,21500.0,43761.0,0.0
915,1998,chevrolet,pickup,0.0,258631.0,0.0
916,2017,hyundai,elantra,9800.0,35687.0,0.0
917,2003,honda,door,0.0,152608.0,0.0
918,2019,infiniti,mpv,10330.0,21278.0,0.0
919,2019,infiniti,mpv,10400.0,31713.0,0.0
920,2019,infiniti,mpv,14810.0,32611.0,0.0
921,2019,infiniti,mpv,10050.0,18229.0,0.0
922,2019,infiniti,mpv,10120.0,20681.0,0.0
923,2019,infiniti,mpv,10330.0,25933.0,0.0
924,2019,infiniti,mpv,13080.0,17243.0,0.0
925,2019,infiniti,mpv,15050.0,26786.0,0.0
926,2019,infiniti,mpv,14750.0,11047.0,0.0
927,2019,infiniti,mpv,14750.0,11396.0,0.0
928,2019,infiniti,mpv,15010.0,11394.0,0.0
929,2008,chevrolet,door,50.0,172102.0,0.0
930,2008,chevrolet,door,0.0,159266.0,0.0
931,2008,chevrolet,door,25.0,130623.0,0.0
932,2006,ford,wagon,720.0,26914.0,0.0
933,2003,ford,door,0.0,246065.0,0.0
934,2004,chevrolet,door,0.0,0.0,0.0
935,2004,chevrolet,door,2725.0,308451.0,0.0
936,2003,chevrolet,door,0.0,194673.0,0.0
937,2008,chevrolet,pickup,7320.0,325611.0,0.0
938,1998,ford,van,0.0,186855.0,0.0
939,2009,chevrolet,door,0.0,117059.0,0.0
940,2010,chevrolet,pickup,25.0,149189.0,0.0
941,1994,ford,chassis,0.0,0.0,0.0
942,1997,ford,door,0.0,203297.0,0.0
943,1997,ford,door,0.0,146912.0,0.0
944,2018,heartland,pioneer,4050.0,1.0,0.0
945,2008,chrysler,van,2960.0,164048.0,0.0
946,1996,ford,door,0.0,296860.0,0.0
947,2006,ford,door,0.0,203158.0,0.0
948,2012,heartland,trail,1880.0,1.0,0.0
949,2014,chevrolet,door,225.0,87673.0,0.0
950,2014,chevrolet,door,14500.0,122018.0,0.0
951,2014,chevrolet,door,14000.0,135127.0,0.0
952,2014,chevrolet,door,7200.0,114660.0,0.0
953,2014,chevrolet,door,4200.0,102500.0,0.0
954,2014,chevrolet,door,11500.0,94356.0,0.0
955,2014,chevrolet,door,8900.0,129068.0,0.0
956,2018,chevrolet,traverse,26900.0,42941.0,0.0
957,2007,chrysler,door,1420.0,104405.0,0.0
958,2002,ford,door,0.0,214800.0,0.0
959,2004,ford,door,350.0,236980.0,0.0
960,2004,ford,door,0.0,167011.0,0.0
961,2011,heartland,country,6680.0,1.0,0.0
962,2010,chevrolet,door,0.0,137422.0,0.0
963,2004,gmc,door,0.0,235348.0,0.0
